Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX00170,58:29.7,9725,S7,C2,SF,14.05807496,73.6600408,"(41.3369, -113.9097)",2595,82,Delivered,Overdue,7,1,1,0xe63e,Triggered,0
TX00171,58:29.7,9986,S7,C1,Chicago,11.1014256,76.56430363,"(36.9933, -99.6551)",2910,71,Shipped,Paid,8,5,1,0x9c43,Completed,1
TX00172,58:29.7,9546,S7,C2,NY,7.658964482,76.44283155,"(34.6072, -104.3637)",1402,63,Pending,Overdue,2,3,0,0x117a,Completed,1
TX00173,58:29.7,9960,S2,C3,LA,16.8109556,70.81996658,"(34.815, -84.4602)",1124,174,Delivered,Overdue,8,14,0,0x002d,Active,0
TX00174,58:29.7,9738,S6,C7,Chicago,8.003645548,63.29694658,"(34.3746, -119.2289)",2203,103,Delivered,Paid,1,10,1,0xb81b,Completed,0
TX00175,58:29.7,9612,S2,C2,NY,9.82461252,62.46197067,"(39.86, -84.8618)",1936,80,Pending,Overdue,8,1,0,0x224a,Active,0
TX00176,58:29.7,9942,S6,C5,SF,5.921441582,40.51678139,"(37.965, -105.6957)",1346,118,Delivered,Overdue,8,11,1,0x9f3b,Triggered,0
TX00177,58:29.7,9461,S10,C2,LA,15.5205817,68.90281072,"(35.8916, -114.7337)",1467,148,Delivered,Paid,1,7,0,0x90da,Triggered,1
TX00178,58:29.7,9642,S3,C7,NY,9.129168914,49.06706861,"(37.8738, -97.901)",2879,194,Shipped,Overdue,1,6,0,0x1f73,Triggered,1
TX00179,58:29.7,9768,S2,C10,LA,8.493004435,73.14789676,"(37.6477, -84.9782)",1677,145,Shipped,Overdue,7,6,0,0x43be,Completed,1
TX00180,58:29.7,9004,S6,C8,Chicago,9.55037429,62.15216341,"(34.7982, -89.8495)",1382,164,Shipped,Overdue,6,6,0,0xe9c8,Completed,1
TX00181,58:29.7,9217,S2,C8,NY,18.11195799,79.4899152,"(37.2125, -109.1573)",1324,181,Shipped,Paid,4,3,0,0x8620,Completed,1
TX00182,58:29.7,9502,S5,C8,SF,12.77027856,48.41093936,"(39.4528, -111.1045)",1655,59,Pending,Overdue,2,7,1,0x218a,Completed,0
TX00183,58:29.7,9766,S2,C10,LA,7.368270948,68.93861445,"(35.8473, -75.0654)",1550,168,Shipped,Paid,9,2,0,0xdf7c,Triggered,1
TX00184,58:29.7,9397,S3,C9,NY,16.61721331,61.90135074,"(41.1093, -88.6287)",1864,150,Pending,Paid,2,3,0,0xa9e3,Triggered,1
TX00185,58:29.7,9870,S3,C1,Chicago,8.126798684,77.27227378,"(36.5261, -95.8477)",2225,186,Pending,Paid,4,14,1,0x6297,Completed,1
TX00186,58:29.7,9794,S6,C1,Chicago,11.18714222,50.63974833,"(35.0129, -104.9722)",1562,199,Pending,Overdue,3,4,0,0xd973,Triggered,0
TX00187,58:29.7,9392,S6,C10,NY,13.52113729,42.3775039,"(34.5438, -92.5357)",1900,198,Pending,Paid,2,0,0,0xd7e8,Completed,1
TX00188,58:29.7,9206,S10,C2,Chicago,13.76664372,61.75462533,"(40.86, -83.5702)",1115,176,Pending,Paid,7,11,1,0x44ef,Completed,1
TX00189,58:29.7,9014,S3,C6,LA,6.035481748,60.86452084,"(40.8487, -112.143)",1082,72,Shipped,Overdue,5,8,0,0x8eb8,Triggered,1
TX00190,58:29.7,9857,S3,C1,LA,17.55206738,52.4682888,"(39.2007, -76.9466)",1445,110,Pending,Overdue,9,11,1,0x1575,Triggered,1
TX00191,58:29.7,9553,S1,C5,LA,12.1914614,79.46151191,"(40.266, -119.8474)",2138,189,Pending,Paid,4,2,1,0x0e9f,Active,1
TX00192,58:29.7,9891,S7,C5,LA,19.8389105,42.78845697,"(41.0585, -88.2399)",1808,144,Delivered,Overdue,2,14,1,0x5ed2,Active,1
TX00193,58:29.7,9460,S8,C4,Chicago,15.76163612,62.78080392,"(34.9765, -105.878)",1084,171,Shipped,Paid,6,0,1,0x18c1,Triggered,0
TX00194,58:29.7,9690,S2,C5,NY,19.88853356,50.40867647,"(34.9401, -87.1585)",1194,194,Delivered,Overdue,1,0,0,0xa267,Active,1
TX00195,58:29.7,9574,S4,C1,Chicago,11.80212872,40.07648047,"(34.0282, -99.0965)",1058,153,Shipped,Overdue,2,0,0,0xf23e,Active,1
TX00196,58:29.7,9863,S10,C6,Chicago,7.111721109,79.5139655,"(41.9985, -81.6991)",2780,158,Shipped,Overdue,7,7,1,0xe2d4,Triggered,0
TX00197,58:29.7,9742,S7,C7,NY,15.90964066,59.26451347,"(38.6978, -88.773)",1859,70,Pending,Overdue,7,5,1,0xf64a,Triggered,0
TX00198,58:29.7,9240,S8,C8,NY,16.66640424,74.28761974,"(38.8291, -83.5119)",2256,96,Delivered,Overdue,5,6,1,0x1eac,Completed,1
TX00199,58:29.7,9563,S1,C2,SF,17.79252902,73.60268959,"(41.0879, -85.5033)",2170,146,Delivered,Overdue,6,5,0,0x735a,Triggered,1
TX00200,58:29.7,9095,S4,C7,LA,9.521735384,72.49113467,"(35.4557, -103.2365)",2871,192,Pending,Paid,4,0,0,0x0ad3,Completed,0
TX00201,58:29.7,9899,S6,C6,NY,12.66025976,58.36069011,"(40.2753, -82.957)",2597,108,Delivered,Paid,2,3,1,0xf70e,Triggered,1
TX00202,58:29.7,9733,S3,C9,Chicago,17.8625836,75.83705271,"(39.0304, -87.8635)",1692,192,Shipped,Paid,7,5,1,0x7bbe,Triggered,1
TX00203,58:29.7,9484,S5,C8,LA,17.97104355,54.69088916,"(35.396, -103.23)",2985,78,Shipped,Overdue,5,8,1,0xea2f,Completed,0
TX00204,58:29.7,9406,S10,C4,LA,5.385257646,56.33547673,"(38.2771, -75.7331)",2799,60,Shipped,Paid,9,5,0,0xd17a,Triggered,1
TX00205,58:29.7,9230,S9,C9,Chicago,15.06375176,50.22820783,"(40.3937, -111.3321)",1813,78,Shipped,Overdue,7,10,0,0x0184,Completed,0
TX00206,58:29.7,9748,S3,C1,NY,14.02531024,57.92340304,"(36.8193, -110.2396)",1357,164,Pending,Overdue,2,5,0,0x65cf,Active,1
TX00207,58:29.7,9654,S5,C6,LA,6.25006666,79.46000811,"(35.2181, -114.6009)",1651,135,Pending,Overdue,1,10,1,0xd479,Active,0
TX00208,58:29.7,9170,S8,C8,LA,18.95204119,62.92962649,"(41.7256, -79.2015)",1087,138,Pending,Paid,3,12,0,0xee43,Active,1
TX00209,58:29.7,9540,S6,C4,LA,11.68058441,73.24390998,"(37.866, -95.3155)",2088,134,Delivered,Overdue,8,13,0,0x38e5,Completed,1
TX00210,58:29.7,9035,S4,C2,LA,15.11386565,50.5337167,"(40.709, -90.8023)",1977,163,Delivered,Paid,6,2,0,0x821e,Completed,0
TX00211,58:29.7,9524,S8,C2,LA,18.24196693,78.23682767,"(39.8613, -84.3986)",1534,105,Delivered,Overdue,2,3,1,0x215c,Triggered,0
TX00212,58:29.7,9159,S3,C10,Chicago,6.951816063,40.52692875,"(37.8642, -76.1343)",1294,52,Delivered,Overdue,7,10,1,0x0679,Triggered,0
TX00213,58:29.7,9838,S3,C1,NY,17.83764715,77.20980876,"(39.0269, -91.4932)",2083,62,Pending,Paid,8,6,1,0x753e,Triggered,1
TX00214,58:29.7,9698,S4,C5,NY,15.86458445,75.92015561,"(35.1284, -75.5518)",2946,119,Delivered,Overdue,4,1,0,0xb9a7,Completed,0
TX00215,58:29.7,9242,S9,C6,LA,17.59388483,42.69424866,"(34.5662, -75.6464)",2976,60,Delivered,Paid,8,8,0,0xc2bd,Triggered,0
TX00216,58:29.7,9085,S5,C4,LA,12.42253558,64.19386909,"(41.2845, -81.4611)",1555,169,Delivered,Overdue,4,2,1,0x1343,Triggered,0
TX00217,58:29.7,9795,S8,C4,LA,5.502272803,71.4097621,"(39.3888, -92.6014)",1747,105,Shipped,Paid,3,7,0,0xdc68,Triggered,1
TX00218,58:29.7,9577,S6,C5,Chicago,15.05773766,56.15231524,"(41.973, -76.1701)",2093,194,Pending,Overdue,8,11,1,0x43c4,Completed,0
TX00219,58:29.7,9681,S3,C5,Chicago,10.61798643,43.67429256,"(40.4947, -116.0912)",1923,58,Pending,Paid,2,14,0,0xae33,Triggered,1
TX00220,58:29.7,9556,S8,C9,SF,11.03623752,73.1759971,"(36.9773, -81.0332)",2942,172,Pending,Overdue,4,13,1,0xf7dd,Active,0
TX00221,58:29.7,9573,S9,C8,LA,11.61893302,58.6599327,"(39.6202, -114.5098)",2907,171,Shipped,Overdue,7,2,0,0x2071,Completed,0
TX00222,58:29.7,9952,S8,C9,SF,12.39364454,50.53000406,"(36.786, -119.1259)",1545,132,Pending,Paid,1,11,0,0x80ef,Active,0
TX00223,58:29.7,9645,S4,C3,SF,14.92901349,42.83421762,"(41.1424, -86.3848)",2560,128,Pending,Overdue,2,14,0,0x4476,Triggered,1
TX00224,58:29.7,9795,S6,C3,SF,15.90163514,65.60687378,"(37.4869, -85.7825)",1906,68,Pending,Overdue,5,1,0,0xe343,Active,1
TX00225,58:29.7,9027,S1,C1,NY,16.6526343,41.69207444,"(41.4674, -107.4049)",2583,146,Delivered,Overdue,9,0,1,0x21c6,Triggered,0
TX00226,58:29.7,9619,S4,C10,SF,15.07409287,71.64375457,"(36.2865, -98.2807)",1832,53,Delivered,Overdue,1,13,1,0xd898,Active,1
TX00227,58:29.7,9555,S8,C6,LA,17.0521913,70.83008017,"(39.6552, -75.3133)",2893,96,Pending,Paid,3,1,1,0x7ccd,Active,1
TX00228,58:29.7,9339,S1,C4,Chicago,6.832238118,52.91770804,"(35.3035, -104.6039)",1137,148,Shipped,Paid,6,9,0,0x843b,Active,0
TX00229,58:29.7,9797,S3,C8,LA,17.55226499,58.89149367,"(36.9075, -87.3379)",2736,182,Delivered,Paid,7,5,1,0x24a7,Active,1
TX00230,58:29.7,9957,S1,C2,Chicago,10.80918631,66.76878423,"(41.0928, -111.7292)",1409,173,Shipped,Overdue,6,14,0,0xa2a8,Completed,0
TX00231,58:29.7,9330,S9,C2,NY,12.93165014,78.36495424,"(39.7092, -79.067)",1905,82,Shipped,Paid,7,4,0,0x57dc,Completed,1
TX00232,58:29.7,9639,S2,C7,NY,11.50669101,60.806041,"(34.9704, -91.4223)",2297,97,Shipped,Paid,8,6,0,0x5623,Triggered,1
TX00233,58:29.7,9505,S9,C5,LA,12.13575807,79.86718957,"(35.6191, -100.1487)",2211,175,Pending,Paid,6,0,0,0x40ba,Triggered,0
TX00234,58:29.7,9347,S4,C1,NY,9.281415277,53.00423155,"(35.0145, -89.2371)",1328,161,Delivered,Paid,1,6,0,0x37a9,Triggered,0
TX00235,58:29.7,9472,S2,C7,Chicago,7.549263662,61.05967786,"(37.211, -94.4736)",1044,128,Pending,Overdue,4,14,0,0x90e2,Active,0
TX00236,58:29.7,9230,S4,C7,NY,6.573420996,44.62462232,"(38.1883, -88.7707)",1665,150,Pending,Overdue,1,1,1,0x168a,Completed,1
TX00237,58:29.7,9189,S10,C10,SF,11.77098259,62.25758296,"(41.1646, -107.4113)",1873,96,Delivered,Paid,5,1,0,0x181b,Completed,1
TX00238,58:29.7,9224,S6,C6,SF,6.878914948,61.45253238,"(38.7613, -94.1805)",2928,186,Shipped,Overdue,8,6,0,0x9e0e,Triggered,0
TX00239,58:29.7,9384,S7,C4,NY,8.674827088,73.95255658,"(36.5212, -97.5186)",1035,154,Pending,Overdue,2,5,0,0xd88e,Triggered,1
TX00240,58:29.7,9376,S3,C8,LA,7.004238284,79.86206337,"(34.3236, -100.788)",2678,96,Shipped,Paid,5,0,0,0x9fd1,Completed,0
TX00241,58:29.7,9282,S3,C2,SF,6.636818474,79.4471245,"(36.1642, -81.1211)",1407,137,Shipped,Paid,6,1,1,0xa23c,Triggered,1
TX00242,58:29.7,9957,S10,C2,Chicago,18.23691722,49.45204783,"(36.8623, -111.3506)",2959,131,Shipped,Paid,3,2,1,0x8781,Triggered,0
TX00243,58:29.7,9632,S8,C2,LA,15.1103893,53.53782215,"(38.2374, -83.5066)",1762,66,Delivered,Overdue,2,10,1,0xd89d,Triggered,0
TX00244,58:29.7,9627,S5,C3,NY,18.85638668,50.98628001,"(36.8324, -81.8926)",1641,178,Shipped,Overdue,4,14,1,0xddf7,Triggered,0
TX00245,58:29.7,9972,S4,C6,LA,14.66018237,47.98718205,"(36.609, -86.8981)",2411,104,Delivered,Paid,8,2,1,0x2cff,Completed,1
TX00246,58:29.7,9744,S7,C1,LA,17.65926536,46.00544053,"(34.922, -117.201)",1741,60,Delivered,Paid,2,0,1,0xe8c8,Completed,0
TX00247,58:29.7,9258,S7,C2,LA,13.32947884,60.4697605,"(39.9006, -103.4221)",1350,82,Pending,Paid,3,2,1,0x9e8d,Completed,1
TX00248,58:29.7,9358,S9,C10,LA,11.93945076,74.8999513,"(37.144, -94.1631)",2555,113,Shipped,Overdue,2,1,1,0xe905,Active,0
TX00249,58:29.7,9709,S9,C2,NY,12.92716102,63.59470273,"(41.895, -112.2821)",1678,107,Pending,Paid,1,14,1,0xeaf3,Completed,0
TX00250,58:29.7,9455,S5,C1,NY,9.803382417,74.90654601,"(36.3988, -90.8083)",2836,157,Pending,Paid,1,10,0,0xfb9a,Triggered,0
TX00251,58:29.7,9410,S8,C3,SF,14.86958586,78.37978512,"(39.6077, -88.2235)",1153,197,Delivered,Paid,3,13,0,0x0964,Completed,0
TX00252,58:29.7,9648,S10,C10,SF,18.45762353,55.32565684,"(38.7632, -93.5272)",2467,67,Pending,Overdue,1,4,0,0x81bb,Triggered,1
TX00253,58:29.7,9317,S1,C7,Chicago,16.7353017,73.42671227,"(35.1849, -82.4419)",1196,127,Shipped,Paid,8,5,1,0x0524,Completed,0
TX00254,58:29.7,9676,S9,C1,Chicago,11.93000016,42.09340876,"(34.0712, -101.209)",1067,172,Shipped,Overdue,1,0,1,0x8964,Completed,1
TX00255,58:29.7,9224,S8,C7,SF,19.30878629,59.24292611,"(35.7233, -115.3047)",1853,92,Delivered,Paid,3,11,0,0x2260,Triggered,0
TX00256,58:29.7,9818,S6,C5,SF,19.78134641,54.73186083,"(36.5559, -90.4266)",2093,197,Shipped,Overdue,9,2,1,0xfb4e,Active,0
TX00257,58:29.7,9233,S3,C9,LA,12.39650915,48.19407545,"(37.9767, -80.6913)",2764,106,Delivered,Paid,3,12,1,0x01c9,Active,0
TX00258,58:29.7,9683,S3,C2,SF,17.96959762,57.53571239,"(38.7975, -108.609)",2141,67,Delivered,Overdue,9,2,1,0xdd83,Active,1
TX00259,58:29.7,9663,S8,C1,Chicago,5.071553843,57.74810142,"(38.1218, -109.7676)",1798,194,Delivered,Overdue,1,7,0,0x145c,Active,1
TX00260,58:29.7,9974,S5,C9,SF,5.999833876,72.34158372,"(35.4293, -77.0241)",1382,109,Shipped,Paid,6,3,0,0x7601,Completed,0
TX00261,58:29.7,9826,S10,C8,LA,5.335841134,74.75674447,"(37.7443, -90.6956)",2732,138,Pending,Paid,7,11,1,0x469f,Completed,0
TX00262,58:29.7,9373,S7,C10,Chicago,16.59744496,66.27801697,"(40.9875, -105.502)",2414,54,Delivered,Overdue,4,4,1,0x3fad,Triggered,1
TX00263,58:29.7,9671,S5,C6,NY,6.196686672,65.3355263,"(40.3122, -84.5028)",2021,183,Delivered,Overdue,4,6,0,0x0985,Completed,1
TX00264,58:29.7,9607,S8,C5,SF,5.255758191,44.40729535,"(40.5921, -111.4741)",1324,167,Pending,Overdue,9,5,0,0x676d,Completed,1
TX00265,58:29.7,9471,S10,C8,NY,7.2112816,63.01047248,"(41.7027, -107.6348)",2283,149,Delivered,Overdue,4,3,0,0x2aca,Active,1
TX00266,58:29.7,9232,S10,C8,Chicago,9.594421869,50.97779072,"(40.2145, -112.6962)",2754,64,Pending,Paid,7,14,0,0x8a18,Completed,0
TX00267,58:29.7,9691,S4,C5,SF,11.97051023,51.79050912,"(41.3938, -100.747)",2224,88,Delivered,Paid,6,7,1,0x0a40,Completed,0
TX00268,58:29.7,9112,S2,C7,NY,5.981049271,43.79098609,"(39.3492, -81.7414)",1548,137,Pending,Paid,4,14,1,0xc911,Active,1
TX00269,58:29.7,9829,S3,C1,SF,12.4847335,65.43472612,"(36.2591, -102.4952)",1117,198,Delivered,Paid,8,10,1,0xa942,Completed,0
TX00270,58:29.7,9496,S8,C4,NY,8.720921916,63.35233638,"(36.5071, -107.2708)",1513,62,Delivered,Paid,9,6,0,0x4659,Completed,0
TX00271,58:29.7,9441,S7,C2,NY,9.115572426,48.81090269,"(38.0824, -95.3965)",1688,78,Delivered,Overdue,5,12,0,0x91f8,Active,0
TX00272,58:29.7,9563,S2,C10,Chicago,17.32853377,50.52147694,"(34.6146, -89.7018)",1978,147,Delivered,Paid,8,4,0,0x75cc,Triggered,1
TX00273,58:29.7,9267,S6,C3,SF,19.80385364,70.92004744,"(37.36, -79.9712)",2254,54,Shipped,Overdue,4,9,0,0x71ca,Triggered,0
TX00274,58:29.7,9509,S9,C1,NY,11.95796044,71.71733455,"(41.0842, -87.5958)",2808,70,Shipped,Paid,9,0,1,0xca04,Completed,0
TX00275,58:29.7,9806,S4,C2,SF,9.826560427,59.72338592,"(40.8303, -78.4869)",2040,186,Delivered,Paid,7,11,1,0xb004,Completed,0
TX00276,58:29.7,9385,S9,C1,SF,18.97172264,45.96010783,"(38.6186, -76.2642)",2519,116,Pending,Paid,8,1,1,0x7385,Active,1
TX00277,58:29.7,9386,S2,C8,LA,12.5067267,42.22369524,"(41.6432, -115.0553)",2959,162,Delivered,Paid,1,2,1,0x148b,Completed,0
TX00278,58:29.7,9112,S2,C4,Chicago,15.95530357,50.85875452,"(38.182, -114.849)",1306,99,Pending,Paid,6,0,1,0x97c4,Triggered,1
TX00279,58:29.7,9612,S9,C3,SF,11.20610046,69.24743132,"(39.4731, -85.5626)",1369,66,Pending,Overdue,1,5,0,0x4080,Completed,1
TX00280,58:29.7,9624,S7,C1,SF,8.038228665,64.03266529,"(41.0774, -90.7496)",2495,102,Shipped,Paid,7,10,0,0x7508,Active,0
TX00281,58:29.7,9951,S7,C2,SF,14.82327669,68.72427075,"(37.6319, -112.9828)",2484,171,Pending,Paid,4,9,1,0x083a,Triggered,1
TX00282,58:29.7,9080,S1,C3,Chicago,14.97263974,58.86991923,"(35.0008, -98.145)",1027,124,Delivered,Paid,7,7,1,0xa883,Triggered,1
TX00283,58:29.7,9698,S6,C3,Chicago,11.90275775,70.18823528,"(40.6604, -86.2177)",1889,50,Shipped,Paid,1,1,1,0xa509,Completed,0
TX00284,58:29.7,9112,S7,C6,SF,9.049244526,59.23223177,"(41.0464, -83.5054)",2581,192,Shipped,Overdue,3,1,1,0xd4b4,Active,0
TX00285,58:29.7,9001,S6,C10,Chicago,17.47720238,43.36059011,"(35.6437, -110.9854)",1881,51,Shipped,Overdue,3,0,1,0xcb4c,Completed,1
TX00286,58:29.7,9641,S6,C8,LA,9.129771866,43.19433182,"(37.6641, -111.398)",2388,61,Delivered,Overdue,9,7,1,0xa38e,Active,0
TX00287,58:29.7,9219,S2,C6,Chicago,14.88535979,73.26010877,"(35.4998, -107.9499)",1638,91,Pending,Paid,6,0,0,0xbf66,Triggered,0
TX00288,58:29.7,9565,S6,C2,LA,10.75978436,65.18497337,"(34.1805, -94.2896)",1617,51,Pending,Overdue,7,13,0,0xcba3,Triggered,1
TX00289,58:29.7,9854,S4,C2,LA,12.08721017,51.16508236,"(37.1729, -109.3172)",2485,66,Delivered,Overdue,8,13,1,0x1bd2,Completed,1
TX00290,58:29.7,9996,S9,C7,LA,8.171039923,70.28701752,"(35.0738, -99.4867)",1214,90,Delivered,Paid,5,9,0,0x0f3e,Triggered,1
TX00291,58:29.7,9735,S1,C1,NY,14.74219918,45.4294123,"(38.8157, -76.2025)",2622,133,Shipped,Paid,4,11,1,0x4e6a,Triggered,1
TX00292,58:29.7,9224,S8,C1,Chicago,8.387387504,65.80973837,"(36.0306, -118.8149)",2993,157,Delivered,Overdue,3,5,1,0x531b,Completed,0
TX00293,58:29.7,9384,S5,C7,SF,12.2857107,79.57943799,"(39.8881, -109.4174)",1869,114,Pending,Paid,6,13,0,0x2a6e,Active,0
TX00294,58:29.7,9402,S1,C9,LA,9.926890897,46.00078185,"(37.8741, -83.6299)",2584,169,Delivered,Overdue,7,12,0,0xfae8,Triggered,0
TX00295,58:29.7,9637,S4,C5,SF,19.45408599,45.67779501,"(34.2958, -113.6316)",2424,64,Pending,Paid,2,3,0,0xe635,Active,1
TX00296,58:29.7,9129,S1,C1,LA,19.73331644,58.71337645,"(34.7854, -109.4823)",1538,158,Delivered,Paid,2,1,1,0xdf75,Triggered,1
TX00297,58:29.7,9052,S6,C5,SF,16.30236961,65.70645634,"(35.3843, -105.7529)",2725,147,Pending,Paid,2,3,1,0xd822,Triggered,1
TX00298,58:29.7,9683,S2,C1,NY,19.75876242,41.06185345,"(39.9704, -118.0945)",2290,114,Delivered,Overdue,8,7,0,0x3107,Triggered,0
TX00299,58:29.7,9729,S5,C10,LA,6.703259642,59.98683648,"(34.5901, -94.6054)",2659,58,Delivered,Paid,1,1,0,0x8365,Completed,0
TX00300,58:29.7,9671,S7,C9,NY,19.88486981,43.32681407,"(38.1621, -98.6666)",2516,138,Shipped,Paid,3,7,0,0xd5ea,Triggered,1
TX00301,58:29.7,9709,S2,C4,NY,6.553338746,49.65295107,"(38.1273, -86.6083)",1171,173,Shipped,Overdue,7,1,0,0x2395,Active,0
TX00302,58:29.7,9415,S6,C9,Chicago,11.23177661,68.49590479,"(38.6089, -99.4362)",2899,127,Delivered,Paid,1,9,1,0xe46d,Triggered,1
TX00303,58:29.7,9246,S6,C2,SF,8.584213552,69.5545979,"(34.654, -76.1353)",2754,196,Pending,Paid,2,10,1,0xe874,Completed,1
TX00304,58:29.7,9835,S5,C7,LA,19.30768945,69.18929802,"(35.9147, -80.8879)",1803,154,Pending,Overdue,5,3,0,0xa820,Triggered,1
TX00305,58:29.7,9438,S5,C2,NY,14.53684902,42.60585336,"(37.0318, -89.2229)",2400,80,Delivered,Paid,4,9,1,0x959f,Active,0
TX00306,58:29.7,9202,S3,C4,SF,13.95691301,71.47052435,"(37.633, -104.0627)",1655,149,Shipped,Paid,3,2,1,0x2af8,Completed,1
TX00307,58:29.7,9183,S10,C6,Chicago,19.96157757,57.2882802,"(38.9144, -95.8752)",1315,57,Pending,Paid,8,6,0,0x9543,Completed,0
TX00308,58:29.7,9122,S10,C2,SF,14.18639156,59.0123832,"(35.8595, -104.8691)",1470,161,Shipped,Overdue,9,13,0,0x845a,Completed,0
TX00309,58:29.7,9400,S2,C2,SF,14.69239821,56.78761892,"(34.275, -111.2887)",2632,81,Shipped,Paid,2,7,0,0x99eb,Active,1
TX00310,58:29.7,9766,S7,C2,Chicago,5.671614489,74.280895,"(36.6867, -76.2545)",2971,96,Shipped,Overdue,6,9,0,0x097c,Active,0
TX00311,58:29.7,9293,S1,C3,Chicago,17.88575903,67.19881452,"(38.2167, -88.4642)",2045,57,Delivered,Overdue,9,14,0,0xf7d1,Triggered,0
TX00312,58:29.7,9279,S6,C5,Chicago,19.55134148,60.00103367,"(39.3888, -75.86)",1205,53,Pending,Overdue,7,11,1,0x615b,Active,0
TX00313,58:29.7,9836,S6,C9,NY,19.40466726,73.37148088,"(38.4453, -93.6528)",2100,85,Delivered,Overdue,6,9,1,0xec78,Triggered,0
TX00314,58:29.7,9883,S3,C6,SF,8.316584143,72.21453986,"(36.4006, -91.8247)",2237,75,Shipped,Overdue,9,14,0,0x552b,Completed,1
TX00315,58:29.7,9609,S2,C9,Chicago,8.38873016,40.20176655,"(40.0618, -115.3536)",2478,82,Pending,Paid,7,10,0,0x1687,Active,1
TX00316,58:29.7,9197,S2,C10,SF,10.49070688,59.15519859,"(37.841, -101.0145)",1376,186,Pending,Overdue,2,11,0,0x39eb,Triggered,1
TX00317,58:29.7,9981,S9,C5,SF,9.653151064,41.68984438,"(34.9087, -104.642)",2573,96,Delivered,Overdue,7,4,0,0x7438,Completed,1
TX00318,58:29.7,9906,S5,C6,NY,9.584219711,52.28745926,"(38.2814, -90.7559)",2600,194,Pending,Paid,6,13,1,0x1b0a,Triggered,1
TX00319,58:29.7,9510,S7,C10,SF,14.07825076,72.15349374,"(36.3112, -98.5665)",1690,64,Pending,Paid,3,6,0,0xdff4,Active,1
TX00320,58:29.7,9751,S5,C8,NY,17.0841201,77.76209408,"(39.8726, -100.9989)",2504,103,Delivered,Overdue,1,6,0,0xb4fa,Triggered,1
TX00321,58:29.7,9143,S7,C3,Chicago,19.05152241,49.68266643,"(41.5262, -118.6182)",1853,190,Shipped,Overdue,1,5,1,0xcdd5,Triggered,1
TX00322,58:29.7,9608,S4,C2,Chicago,6.017907179,40.85700595,"(36.0818, -113.9974)",1382,93,Shipped,Overdue,9,2,1,0x7430,Completed,1
TX00323,58:29.7,9200,S8,C3,SF,9.169677146,56.09345375,"(38.3303, -112.0182)",1150,52,Pending,Overdue,9,9,1,0xa6bd,Completed,0
TX00324,58:29.7,9123,S10,C9,NY,8.825206602,53.40475355,"(39.9347, -78.6742)",2406,105,Shipped,Overdue,5,3,0,0x1880,Triggered,1
TX00325,58:29.7,9186,S10,C6,NY,10.36159495,67.07864731,"(35.6576, -79.1957)",2806,103,Shipped,Paid,2,12,0,0xbfe0,Active,0
TX00326,58:29.7,9325,S7,C10,LA,11.36501395,59.8023069,"(39.054, -111.1723)",1363,189,Delivered,Overdue,3,9,0,0x6294,Completed,1
TX00327,58:29.7,9463,S10,C4,LA,10.83757208,55.95389054,"(39.8924, -115.9107)",1334,142,Shipped,Paid,6,8,1,0x8d7a,Active,0
TX00328,58:29.7,9348,S5,C10,Chicago,19.28220814,49.18222391,"(39.5372, -81.2432)",1286,177,Delivered,Overdue,8,9,0,0x2025,Triggered,0
TX00329,58:29.7,9770,S6,C3,Chicago,11.55693584,73.13921594,"(41.603, -117.5461)",1923,114,Delivered,Paid,9,12,0,0xd152,Triggered,0
TX00330,58:29.7,9659,S5,C2,LA,13.27388857,49.93557147,"(34.4955, -78.1318)",1322,145,Shipped,Overdue,6,10,0,0x3ba2,Triggered,1
TX00331,58:29.7,9763,S7,C4,NY,16.22949921,42.18939916,"(40.3167, -85.158)",1425,86,Delivered,Paid,5,4,1,0xd828,Active,0
TX00332,58:29.7,9954,S2,C9,SF,15.87627195,62.58442034,"(39.941, -87.7202)",1664,197,Pending,Paid,1,1,0,0xfb39,Active,1
TX00333,58:29.7,9931,S5,C4,SF,13.7444685,52.69394985,"(38.9058, -83.4267)",1800,86,Delivered,Overdue,7,7,1,0xd13d,Active,1
TX00334,58:29.7,9402,S10,C5,NY,17.91248035,68.4974055,"(34.2734, -86.6864)",2632,74,Delivered,Overdue,5,10,1,0xfdc5,Active,0
TX00335,58:29.7,9345,S3,C8,Chicago,14.36271963,43.23486674,"(38.6633, -79.1643)",1406,99,Delivered,Overdue,1,11,1,0xae7b,Completed,1
TX00336,58:29.7,9962,S9,C2,SF,18.12138271,78.65230258,"(41.491, -109.1401)",1347,158,Shipped,Paid,5,10,1,0x244e,Active,1
TX00337,58:29.7,9510,S6,C3,NY,9.541486259,47.47432062,"(40.3157, -76.9351)",1820,98,Delivered,Overdue,4,9,1,0xdf97,Active,1
TX00338,58:29.7,9146,S10,C6,SF,6.980355154,54.28227589,"(36.1332, -81.7012)",1143,57,Pending,Paid,4,1,1,0xa56b,Triggered,1
TX00339,58:29.7,9147,S3,C7,NY,17.29280685,59.2381984,"(38.6922, -102.2252)",1420,143,Shipped,Paid,8,2,1,0xeef0,Triggered,0
